1,8,6,5,9,9,9,6,6,8,6,5,9,6,7,6,6,6,6,6,6,6,5,6,9,8,6,9,5,6,6,5,6,9,7,6,7,7,9,6,6,6,6,9,7,7,6,6,8,5,6,1
2,8,9,8,9,9,9,9,9,8,9,7,9,9,7,7,9,9,9,9,9,9,6,9,9,8,8,9,8,9,9,9,9,9,7,7,7,7,9,9,9,9,9,9,7,7,7,7,8,7,9,2
3,5,5,6,5,5,5,5,5,5,5,6,7,5,5,5,5,5,5,5,5,5,7,7,5,6,5,5,7,5,5,6,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,5,5,9,5,3
4,3,4,3,4,4,4,4,3,3,3,4,3,4,3,3,3,3,4,4,4,4,3,3,4,3,3,4,3,3,3,3,4,4,3,4,3,3,4,3,4,3,3,4,3,3,3,3,3,3,4,4
5,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,9,2,2,2,2,2,2,2,2,2,5
6,3,4,3,4,4,4,4,3,3,3,4,3,4,3,3,3,3,4,4,4,4,3,3,4,3,3,4,3,3,3,3,4,4,3,4,3,3,4,3,4,3,3,4,3,3,3,3,3,3,4,4
7,8,6,5,9,9,9,6,6,8,6,5,9,6,7,6,6,6,6,6,6,6,5,6,9,8,6,9,5,6,6,5,6,9,7,6,7,7,9,6,6,6,6,9,7,7,6,6,8,5,6,1
8,6,7,7,6,6,6,7,7,6,7,7,6,7,6,7,7,7,7,7,7,7,6,5,6,5,7,6,6,7,7,7,7,6,6,7,6,6,6,7,7,5,7,6,6,6,7,7,6,6,7,2
9,7,5,6,5,5,5,5,5,7,5,6,7,5,5,5,5,5,5,5,5,5,8,7,5,6,5,5,7,5,5,6,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,5,7,9,5,6
10,3,4,3,4,4,4,4,3,3,3,4,3,4,3,3,3,3,4,4,4,4,3,3,4,3,3,4,3,3,3,3,4,4,3,4,3,3,4,3,4,3,3,4,3,3,3,3,3,3,4,4
11,5,5,6,5,5,5,5,5,5,5,6,7,5,5,5,5,5,5,5,5,5,7,7,5,6,5,5,7,5,5,6,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,5,5,9,5,3
12,7,9,8,8,8,8,9,9,7,9,9,5,9,8,8,9,9,9,9,9,9,8,9,8,7,8,8,8,9,9,9,9,8,8,8,8,8,8,9,9,8,9,8,8,8,9,8,7,7,9,7
13,9,4,9,4,4,4,4,8,9,8,6,8,4,9,9,8,8,4,4,4,4,9,8,4,9,9,4,9,8,8,8,4,4,9,9,9,9,4,8,4,9,8,4,9,9,5,9,9,9,4,8
14,9,8,9,7,7,7,8,8,9,8,8,8,8,9,9,8,8,8,8,8,8,9,8,7,9,9,7,9,8,8,8,8,7,9,9,9,9,7,8,8,7,8,7,9,9,5,9,9,8,8,5
15,3,4,3,4,4,4,4,3,3,3,4,3,4,3,3,3,3,4,4,4,4,3,3,4,3,3,4,3,3,3,3,4,4,3,4,3,3,4,3,4,3,3,4,3,3,3,3,3,3,4,4
16,3,4,3,4,4,4,4,3,3,3,4,3,4,3,3,3,3,4,4,4,4,3,3,4,3,3,4,3,3,3,3,4,4,3,4,3,3,4,3,4,3,3,4,3,3,3,3,3,3,4,4
